step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isSAR,alertID
519,TRANSFER,1234.55,75,9968.38,8733.83,322,277187.25,278421.78,0,-1
519,TRANSFER,3281.21,109,3913.83,632.62,23,1086772.62,1090053.87,0,-1
519,TRANSFER,421.66,106,684.0,262.33,59,133.59,555.26,0,-1
519,TRANSFER,1201.27,952,1335.71,134.44,41,596559.81,597761.06,0,-1
519,TRANSFER,1692.81,222,4580.59,2887.78,24,1512238.0,1513930.87,0,-1
519,TRANSFER,7243.8,38,986704.56,979460.75,126,0.0,7243.8,0,-1
519,TRANSFER,7502.34,38,979460.75,971958.43,126,7243.8,14746.15,0,-1
519,TRANSFER,187.02,110,187.02,0.0,13,897144.25,897331.25,0,-1
519,TRANSFER,9165.2,16,918296.0,909130.81,7,477186.34,486351.53,0,-1
519,TRANSFER,113.04,746,722.48,609.44,21,936491.93,936604.93,0,-1
519,TRANSFER,724.22,99,1716.7,992.48,125,509.6,1233.83,0,-1
519,TRANSFER,9709.5,19,1522540.87,1512831.37,62,130016.81,139726.31,0,-1
519,TRANSFER,186.64,761,205.58,18.94,21,936604.93,936791.62,0,-1
519,TRANSFER,2718.34,91,9491.45,6773.11,66,8039.45,10757.79,0,-1
519,TRANSFER,9594.61,78,12828.68,3234.07,1162,0.0,9594.61,0,-1
519,TRANSFER,3138.32,39,693273.87,690135.56,118,6.08,3144.41,0,-1
519,TRANSFER,1082.2,65,105983.73,104901.52,630,0.0,1082.2,0,-1
519,TRANSFER,1257.76,43,600022.43,598764.68,117,0.0,1257.76,0,-1
519,TRANSFER,1815.4,62,139726.31,137910.9,706,109571.35,111386.75,0,-1
519,TRANSFER,4284.75,119,6103.97,1819.21,343,171893.4,176178.17,0,-1
519,TRANSFER,151.97,121,1290.93,1138.96,16,909130.81,909282.75,0,-1
520,TRANSFER,270.87,335,453.44,182.57,38,971958.43,972229.31,0,-1
520,TRANSFER,5750.79,329,15709.03,9958.23,44,401057.96,406808.75,0,-1
520,TRANSFER,697.38,49,296871.62,296174.21,39,690135.56,690832.93,0,-1
520,TRANSFER,368.17,395,3239.79,2871.61,49,296174.21,296542.4,0,-1
520,TRANSFER,2272.35,102,4928.98,2656.62,625,2291.63,4563.98,0,-1
520,TRANSFER,3468.61,30,1291755.87,1288287.25,28,809371.25,812839.87,0,-1
520,TRANSFER,3536.06,955,5219.58,1683.51,69,159.62,3695.69,0,-1
520,TRANSFER,167.9,1019,167.9,0.0,27,1004753.93,1004921.87,0,-1
520,TRANSFER,2962.34,31,702220.87,699258.5,60,7347.88,10310.22,0,-1
520,TRANSFER,7834.26,84,9668.21,1833.95,920,1947.54,9781.8,0,-1
520,TRANSFER,5808.71,21,936791.62,930982.87,116,0.0,5808.71,0,-1
520,TRANSFER,3230.27,81,6909.15,3678.87,12,1054641.25,1057871.5,0,-1
520,TRANSFER,309.98,109,632.62,322.64,23,1090053.87,1090363.87,0,-1
520,TRANSFER,1181.0,76,2029.54,848.53,5,932.23,2113.24,0,-1
520,TRANSFER,693.93,97,4372.49,3678.56,1239,98877.01,99570.95,0,-1
520,TRANSFER,9647.76,17,1379467.0,1369819.25,633,0.0,9647.76,0,-1
520,TRANSFER,532.5,1428,593.45,60.94,40,1192972.25,1193504.75,0,-1
520,TRANSFER,7729.56,920,9781.8,2052.23,84,1833.95,9563.52,0,-1
520,TRANSFER,110.57,88,110.57,0.0,24,1513930.87,1514041.37,0,-1
520,TRANSFER,111.74,331,836.87,725.13,38,972229.31,972341.06,0,-1
520,TRANSFER,6476.52,58,106805.46,100328.93,1217,96851.04,103327.57,0,-1
520,TRANSFER,4058.58,35,1030265.87,1026207.25,370,175775.31,179833.9,0,-1
520,TRANSFER,1187.78,650,2492.49,1304.71,30,1288287.25,1289475.12,0,-1
520,TRANSFER,274.78,125,1233.83,959.04,116,5808.71,6083.5,0,-1
520,TRANSFER,4149.62,10,861813.12,857663.5,27,1004921.87,1009071.5,0,-1
520,TRANSFER,1495.33,101,2818.14,1322.8,34,1173843.25,1175338.62,0,-1
520,TRANSFER,6217.74,44,406808.75,400591.0,140,257969.32,264187.06,0,-1
520,TRANSFER,3406.93,34,1175338.62,1171931.75,82,1069.91,4476.84,0,-1
520,TRANSFER,143.15,742,143.15,0.0,11,1036823.43,1036966.56,0,-1
520,TRANSFER,204.43,1320,1069.49,865.06,395,2871.61,3076.05,0,-1
520,TRANSFER,1574.89,284,4158.03,2583.13,11,1036966.56,1038541.43,0,-1
520,TRANSFER,201.15,284,2583.13,2381.98,24,1514041.37,1514242.5,0,-1
520,TRANSFER,208.74,117,1257.76,1049.01,16,909282.75,909491.5,0,-1
520,TRANSFER,5511.01,37,368490.59,362979.56,1200,0.0,5511.01,0,-1
521,TRANSFER,60.94,1428,60.94,0.0,52,395401.96,395462.93,0,-1
521,TRANSFER,5505.46,31,699258.5,693753.06,60,10310.22,15815.69,0,-1
521,TRANSFER,1280.81,95,1514.88,234.06,143,145098.21,146379.03,0,-1
521,TRANSFER,20.83,336,20.83,0.0,34,1171931.75,1171952.5,0,-1
521,TRANSFER,303.43,54,679.93,376.49,12,1057871.5,1058174.87,0,-1
521,TRANSFER,489.03,125,959.04,470.01,116,6083.5,6572.53,0,-1
521,TRANSFER,650.16,1033,3447.46,2797.3,345,1965.89,2616.05,0,-1
521,TRANSFER,6442.03,29,1079155.37,1072713.37,79,692.81,7134.85,0,-1
521,TRANSFER,36.58,1341,36.58,0.0,650,1304.71,1341.3,0,-1
521,TRANSFER,7670.79,56,51345.73,43674.94,204,75500.02,83170.82,0,-1
521,TRANSFER,56.55,631,56.55,0.0,28,812839.87,812896.43,0,-1
521,TRANSFER,378.58,2,719.08,340.5,34,1171952.5,1172331.12,0,-1
521,TRANSFER,740.24,1,1112.64,372.39,81,3678.87,4419.12,0,-1
521,TRANSFER,134.44,952,134.44,0.0,38,972341.06,972475.5,0,-1
521,TRANSFER,69.71,4,69.71,0.0,5,2113.24,2182.95,0,-1
521,TRANSFER,87.14,223,87.14,0.0,46,209652.82,209739.96,0,-1
521,TRANSFER,841.73,111,4029.18,3187.45,23,1090363.87,1091205.5,0,-1
521,TRANSFER,9101.66,7,486351.53,477249.87,27,1009071.5,1018173.12,0,-1
521,TRANSFER,575.45,664,744.04,168.59,99,992.48,1567.93,0,-1
521,TRANSFER,9719.72,62,137910.9,128191.18,706,111386.75,121106.47,0,-1
521,TRANSFER,1716.9,974,5509.5,3792.59,14,981546.37,983263.31,0,-1
521,TRANSFER,1662.19,81,4419.12,2756.93,12,1058174.87,1059837.12,0,-1
521,TRANSFER,8884.22,333,12177.87,3293.65,9,371624.56,380508.78,0,-1
521,TRANSFER,2430.05,644,2519.54,89.48,34,1172331.12,1174761.12,0,-1
521,TRANSFER,1633.37,15,1338528.0,1336894.62,493,106970.01,108603.39,0,-1
521,TRANSFER,692.44,5,2182.95,1490.51,169,165498.54,166190.98,0,-1
521,TRANSFER,1174.33,119,1819.21,644.88,343,176178.17,177352.5,0,-1
521,TRANSFER,8275.91,22,1050003.75,1041727.81,1170,8114.94,16390.86,0,-1
521,TRANSFER,133.83,953,797.41,663.57,18,1479190.0,1479323.87,0,-1
521,TRANSFER,663.1,953,663.57,0.47,39,690832.93,691496.06,0,-1
521,TRANSFER,2620.79,51,236410.04,233789.25,388,0.0,2620.79,0,-1
521,TRANSFER,9127.89,18,1479323.87,1470196.0,641,5974.21,15102.11,0,-1
521,TRANSFER,2773.71,33,1180651.0,1177877.25,11,1038541.43,1041315.18,0,-1
521,TRANSFER,3589.61,24,1514242.5,1510652.87,331,725.13,4314.74,0,-1
521,TRANSFER,449.3,59,555.26,105.95,356,106090.86,106540.17,0,-1
521,TRANSFER,178.63,70,343.01,164.38,64,14624.46,14803.1,0,-1
521,TRANSFER,851.28,122,1609.84,758.55,56,43674.94,44526.22,0,-1
521,TRANSFER,6341.29,66,10757.79,4416.49,63,68437.54,74778.84,0,-1
522,TRANSFER,1566.46,78,3234.07,1667.61,1162,9594.61,11161.07,0,-1
522,TRANSFER,675.04,662,878.87,203.82,31,693753.06,694428.06,0,-1
522,TRANSFER,1410.52,920,2052.23,641.71,144,169328.96,170739.5,0,-1
522,TRANSFER,9401.69,55,95757.47,86355.78,955,1683.51,11085.21,0,-1
522,TRANSFER,8806.51,23,1091205.5,1082399.0,52,395462.93,404269.43,0,-1
522,TRANSFER,2811.69,82,4476.84,1665.14,326,81.13,2892.82,0,-1
522,TRANSFER,8112.81,50,313128.09,305015.28,333,3293.65,11406.46,0,-1
522,TRANSFER,4906.93,50,305015.28,300108.34,333,11406.46,16313.4,0,-1
522,TRANSFER,4620.75,20,973863.12,969242.37,892,0.0,4620.75,0,-1
522,TRANSFER,715.34,1012,999.92,284.57,37,362979.56,363694.9,0,-1
522,TRANSFER,3438.29,892,4620.75,1182.45,20,969242.37,972680.68,0,-1
522,TRANSFER,331.82,388,2620.79,2288.97,51,233789.25,234121.07,0,-1
522,TRANSFER,1675.47,116,6572.53,4897.06,99,1567.93,3243.41,0,-1
522,TRANSFER,1223.58,58,100328.93,99105.34,1217,103327.57,104551.16,0,-1
522,TRANSFER,8614.8,30,1289475.12,1280860.25,28,812896.43,821511.25,0,-1
522,TRANSFER,3799.6,71,5594.43,1794.83,39,691496.06,695295.68,0,-1
522,TRANSFER,2716.33,100,8158.41,5442.08,24,1510652.87,1513369.25,0,-1
522,TRANSFER,1847.75,348,9857.36,8009.6,39,695295.68,697143.43,0,-1
522,TRANSFER,1024.14,326,2892.82,1868.68,49,296542.4,297566.56,0,-1
522,TRANSFER,692.85,345,2616.05,1923.19,328,24508.72,25201.58,0,-1
522,TRANSFER,2161.36,131,6278.41,4117.05,13,897331.25,899492.62,0,-1
522,TRANSFER,164.38,70,164.38,0.0,64,14803.1,14967.48,0,-1
522,TRANSFER,8904.58,40,1193504.75,1184600.12,19,1512831.37,1521736.0,0,-1
522,TRANSFER,163.85,1035,163.85,0.0,20,972680.68,972844.5,0,-1
522,TRANSFER,129.38,339,285.93,156.54,14,983263.31,983392.68,0,-1
522,TRANSFER,2638.55,99,3243.41,604.85,125,470.01,3108.57,0,-1
522,TRANSFER,200.36,57,11035.82,10835.45,16,909491.5,909691.87,0,-1
522,TRANSFER,1447.08,280,1572.24,125.16,98,0.0,1447.08,0,-1
522,TRANSFER,466.08,325,2181.66,1715.58,25,1432808.5,1433274.62,0,-1
522,TRANSFER,1489.43,69,3695.69,2206.25,29,1072713.37,1074202.75,0,-1
522,TRANSFER,106.17,651,300.15,193.97,31,694428.06,694534.25,0,-1
522,TRANSFER,8348.77,341,9426.52,1077.74,51,234121.07,242469.85,0,-1
522,TRANSFER,7095.35,25,1433274.62,1426179.25,22,1041727.81,1048823.12,0,-1
522,TRANSFER,8465.13,27,1018173.12,1009708.0,12,1059837.12,1068302.25,0,-1
522,TRANSFER,1202.3,101,1322.8,120.5,34,1174761.12,1175963.5,0,-1
522,TRANSFER,9286.44,63,74778.84,65492.39,198,125329.43,134615.87,0,-1
522,TRANSFER,869.16,91,6773.11,5903.94,66,4416.49,5285.66,0,-1
522,TRANSFER,2715.75,8,588183.0,585467.25,334,199614.81,202330.56,0,-1
522,TRANSFER,7151.37,32,1218944.87,1211793.5,7,477249.87,484401.25,0,-1
522,TRANSFER,2321.59,29,1074202.75,1071881.12,79,7134.85,9456.44,0,-1
522,TRANSFER,719.95,45,115310.44,114590.49,50,300108.34,300828.28,0,-1
522,TRANSFER,3245.37,45,114590.49,111345.1,50,300828.28,304073.65,0,-1
522,TRANSFER,1342.45,98,1447.08,104.63,91,5903.94,7246.4,0,-1
522,TRANSFER,1896.62,284,2381.98,485.35,24,1513369.25,1515265.87,0,-1
522,TRANSFER,101.09,106,262.33,161.23,59,105.95,207.05,0,-1
522,TRANSFER,230.84,1172,515.55,284.71,21,930982.87,931213.75,0,-1
522,TRANSFER,2749.63,133,2884.49,134.86,63,65492.39,68242.03,0,-1
522,TRANSFER,144.95,1,372.39,227.43,81,2756.93,2901.89,0,-1
523,TRANSFER,4960.45,13,899492.62,894532.18,1336,0.0,4960.45,0,-1
523,TRANSFER,2236.29,13,894532.18,892295.87,1336,4960.45,7196.75,0,-1
523,TRANSFER,556.7,131,4117.05,3560.34,13,892295.87,892852.56,0,-1
523,TRANSFER,251.92,79,9456.44,9204.52,6,255082.92,255334.84,0,-1
523,TRANSFER,6450.94,20,972844.5,966393.56,892,1182.45,7633.39,0,-1
523,TRANSFER,6003.62,34,1175963.5,1169959.87,82,1665.14,7668.76,0,-1
523,TRANSFER,4485.61,60,15815.69,11330.07,20,966393.56,970879.18,0,-1
523,TRANSFER,848.95,117,1049.01,200.05,16,909691.87,910540.81,0,-1
523,TRANSFER,155.09,657,155.09,0.0,27,1009708.0,1009863.12,0,-1
523,TRANSFER,1349.17,77,2180.72,831.55,986,130826.8,132175.98,0,-1
523,TRANSFER,1804.13,17,1369819.25,1368015.12,633,9647.76,11451.89,0,-1
523,TRANSFER,9334.39,332,14808.47,5474.08,20,970879.18,980213.62,0,-1
523,TRANSFER,1497.99,28,821511.25,820013.25,333,16313.4,17811.4,0,-1
523,TRANSFER,4123.08,82,7668.76,3545.67,326,1868.68,5991.77,0,-1
523,TRANSFER,22.27,47,22.27,0.0,8,585467.25,585489.5,0,-1
523,TRANSFER,2364.91,15,1336894.62,1334529.75,493,108603.39,110968.3,0,-1
523,TRANSFER,2771.87,395,3076.05,304.17,32,1211793.5,1214565.37,0,-1
523,TRANSFER,4246.42,112,6992.22,2745.79,251,231814.93,236061.37,0,-1
523,TRANSFER,114.68,96,114.68,0.0,1397,0.0,114.68,0,-1
523,TRANSFER,134.86,133,134.86,0.0,63,68242.03,68376.89,0,-1
523,TRANSFER,114.68,1397,114.68,0.0,96,0.0,114.68,0,-1
523,TRANSFER,635.18,80,4039.76,3404.58,20,980213.62,980848.81,0,-1
523,TRANSFER,182.9,124,273.58,90.67,25,1426179.25,1426362.12,0,-1
523,TRANSFER,626.63,630,1082.2,455.57,93,0.0,626.63,0,-1
523,TRANSFER,3629.39,36,510522.84,506893.46,30,1280860.25,1284489.62,0,-1
523,TRANSFER,8379.72,14,983392.68,975012.93,84,9563.52,17943.24,0,-1
523,TRANSFER,8243.57,65,104901.52,96657.94,630,455.57,8699.15,0,-1
523,TRANSFER,505.34,349,1496.09,990.74,62,128191.18,128696.53,0,-1
523,TRANSFER,211.86,920,641.71,429.85,144,170739.5,170951.35,0,-1
523,TRANSFER,8801.36,24,1515265.87,1506464.5,331,4314.74,13116.1,0,-1
523,TRANSFER,3459.89,100,5442.08,1982.18,24,1506464.5,1509924.37,0,-1
523,TRANSFER,830.01,5,1490.51,660.5,169,166190.98,167021.0,0,-1
523,TRANSFER,8877.48,39,697143.43,688265.93,118,3144.41,12021.89,0,-1
523,TRANSFER,9360.3,21,931213.75,921853.43,116,4897.06,14257.36,0,-1
523,TRANSFER,3742.1,66,5285.66,1543.56,63,68376.89,72119.0,0,-1
523,TRANSFER,2834.37,51,242469.85,239635.48,388,2288.97,5123.34,0,-1
523,TRANSFER,1538.81,328,25201.58,23662.77,616,0.0,1538.81,0,-1
523,TRANSFER,3270.62,11,1041315.18,1038044.56,773,4126.15,7396.78,0,-1
524,TRANSFER,5104.42,10,857663.5,852559.06,27,1009863.12,1014967.56,0,-1
524,TRANSFER,10.07,1175,10.07,0.0,249,206571.21,206581.29,0,-1
524,TRANSFER,8392.31,1170,16390.86,7998.55,997,0.0,8392.31,0,-1
524,TRANSFER,5243.84,43,598764.68,593520.81,117,200.05,5443.9,0,-1
524,TRANSFER,442.89,97,3678.56,3235.66,1239,99570.95,100013.84,0,-1
524,TRANSFER,619.09,1320,865.06,245.96,11,1038044.56,1038663.62,0,-1
524,TRANSFER,6165.72,6,255334.84,249169.1,17,1368015.12,1374180.75,0,-1
524,TRANSFER,5604.3,25,1426362.12,1420757.87,22,1048823.12,1054427.5,0,-1
524,TRANSFER,1857.23,33,1177877.25,1176020.0,11,1038663.62,1040520.87,0,-1
524,TRANSFER,233.21,76,848.53,615.31,5,660.5,893.72,0,-1
524,TRANSFER,5065.4,46,209739.96,204674.56,320,126687.19,131752.6,0,-1
524,TRANSFER,4727.05,46,204674.56,199947.51,320,131752.6,136479.65,0,-1
524,TRANSFER,2252.69,75,8733.83,6481.14,322,278421.78,280674.5,0,-1
524,TRANSFER,278.47,54,376.49,98.02,12,1068302.25,1068580.75,0,-1
524,TRANSFER,114.68,96,114.68,0.0,1397,0.0,114.68,0,-1
524,TRANSFER,1733.91,37,363694.9,361961.0,1200,5511.01,7244.92,0,-1
524,TRANSFER,645.79,625,4563.98,3918.19,18,1470196.0,1470841.75,0,-1
524,TRANSFER,1168.3,625,3918.19,2749.89,102,2656.62,3824.93,0,-1
524,TRANSFER,1408.2,625,2749.89,1341.69,18,1470841.75,1472250.0,0,-1
524,TRANSFER,882.34,80,3404.58,2522.23,20,980848.81,981731.12,0,-1
524,TRANSFER,7556.87,52,404269.43,396712.56,112,2745.79,10302.67,0,-1
524,TRANSFER,4269.9,3,144459.32,140189.42,91,7246.4,11516.3,0,-1
524,TRANSFER,1817.06,48,4697.75,2880.69,1066,86660.21,88477.27,0,-1
524,TRANSFER,157.62,340,157.62,0.0,60,11330.07,11487.69,0,-1
524,TRANSFER,1333.95,69,2206.25,872.3,29,1071881.12,1073215.12,0,-1
524,TRANSFER,2605.84,8,585489.5,582883.68,334,202330.56,204936.42,0,-1
524,TRANSFER,1249.67,961,2047.51,797.83,11,1040520.87,1041770.56,0,-1
524,TRANSFER,381.14,961,797.83,416.69,1086,123534.82,123915.96,0,-1
524,TRANSFER,2969.18,1336,7196.75,4227.56,13,892852.56,895821.75,0,-1
524,TRANSFER,524.51,292,550.58,26.06,172,219840.12,220364.64,0,-1
524,TRANSFER,2607.23,388,5123.34,2516.11,51,239635.48,242242.71,0,-1
524,TRANSFER,9051.07,26,1442282.0,1433230.87,75,6481.14,15532.21,0,-1
524,TRANSFER,3488.98,112,10302.67,6813.68,251,236061.37,239550.35,0,-1
524,TRANSFER,6891.01,955,11085.21,4194.19,30,1284489.62,1291380.75,0,-1
524,TRANSFER,5096.16,12,1068580.75,1063484.62,11,1041770.56,1046866.75,0,-1
524,TRANSFER,7330.38,42,750074.56,742744.18,45,111345.1,118675.49,0,-1
524,TRANSFER,1084.5,42,742744.18,741659.68,45,118675.49,119760.0,0,-1
524,TRANSFER,272.4,395,304.17,31.77,32,1214565.37,1214837.87,0,-1
524,TRANSFER,330.81,1177,977.44,646.63,12,1063484.62,1063815.37,0,-1
524,TRANSFER,238.11,122,758.55,520.44,56,44526.22,44764.33,0,-1
524,TRANSFER,8580.06,633,11451.89,2871.83,64,14967.48,23547.54,0,-1
524,TRANSFER,1651.83,118,12021.89,10370.06,45,119760.0,121411.82,0,-1
524,TRANSFER,5811.51,892,7633.39,1821.88,367,272300.71,278112.25,0,-1
524,TRANSFER,1202.56,892,1821.88,619.31,367,278112.25,279314.81,0,-1
524,TRANSFER,3749.5,49,297566.56,293817.03,39,688265.93,692015.43,0,-1
524,TRANSFER,7071.0,60,11487.69,4416.69,20,981731.12,988802.12,0,-1
524,TRANSFER,404.63,111,3187.45,2782.81,23,1082399.0,1082803.62,0,-1
524,TRANSFER,4318.36,773,7396.78,3078.42,39,692015.43,696333.81,0,-1
524,TRANSFER,6411.23,126,14746.15,8334.91,979,0.0,6411.23,0,-1
524,TRANSFER,4114.71,56,44764.33,40649.62,204,83170.82,87285.53,0,-1
525,TRANSFER,963.77,12,1063815.37,1062851.62,735,115484.21,116447.98,0,-1
525,TRANSFER,6682.87,53,169971.64,163288.76,25,1420757.87,1427440.75,0,-1
525,TRANSFER,784.66,53,163288.76,162504.1,25,1427440.75,1428225.37,0,-1
525,TRANSFER,7631.61,14,975012.93,967381.31,33,1176020.0,1183651.62,0,-1
525,TRANSFER,5102.17,6,249169.1,244066.93,473,81243.94,86346.12,0,-1
525,TRANSFER,7361.42,116,14257.36,6895.93,37,361961.0,369322.43,0,-1
525,TRANSFER,65.02,1004,65.02,0.0,26,1433230.87,1433295.87,0,-1
525,TRANSFER,6573.52,11,1046866.75,1040293.18,39,696333.81,702907.31,0,-1
525,TRANSFER,3692.49,979,6411.23,2718.74,127,0.0,3692.49,0,-1
525,TRANSFER,9681.23,19,1521736.0,1512054.75,156,169749.23,179430.46,0,-1
525,TRANSFER,108.33,1153,501.18,392.85,3,140189.42,140297.75,0,-1
525,TRANSFER,9599.78,36,506893.46,497293.65,18,1472250.0,1481849.75,0,-1
525,TRANSFER,325.8,288,420.26,94.45,122,520.44,846.25,0,-1
525,TRANSFER,5429.01,28,820013.25,814584.25,9,380508.78,385937.81,0,-1
525,TRANSFER,2944.32,26,1433295.87,1430351.62,119,644.88,3589.2,0,-1
525,TRANSFER,79.52,350,79.52,0.0,52,396712.56,396792.09,0,-1
525,TRANSFER,2273.94,64,23547.54,21273.59,83,0.0,2273.94,0,-1
525,TRANSFER,2234.03,974,3792.59,1558.55,151,228937.26,231171.29,0,-1
525,TRANSFER,8420.95,641,15102.11,6681.16,118,10370.06,18791.01,0,-1
525,TRANSFER,4130.43,84,17943.24,13812.81,645,0.0,4130.43,0,-1
525,TRANSFER,7647.52,35,1026207.25,1018559.75,462,97013.5,104661.03,0,-1
525,TRANSFER,2361.38,211,3773.05,1411.67,740,138564.73,140926.12,0,-1
525,TRANSFER,455.56,71,1794.83,1339.27,15,1334529.75,1334985.25,0,-1
525,TRANSFER,736.72,74,2220.62,1483.9,38,972475.5,973212.18,0,-1
525,TRANSFER,670.4,74,1483.9,813.5,38,973212.18,973882.62,0,-1
525,TRANSFER,656.69,63,72119.0,71462.3,90,0.0,656.69,0,-1
525,TRANSFER,2258.15,9,385937.81,383679.65,96,0.0,2258.15,0,-1
525,TRANSFER,393.1,1162,11161.07,10767.97,40,1184600.12,1184993.25,0,-1
525,TRANSFER,4153.97,557,9102.73,4948.75,33,1183651.62,1187805.62,0,-1
525,TRANSFER,2332.03,44,400591.0,398258.96,14,967381.31,969713.37,0,-1
525,TRANSFER,745.64,22,1054427.5,1053681.87,27,1014967.56,1015713.18,0,-1
525,TRANSFER,6709.67,3,140297.75,133588.07,217,0.0,6709.67,0,-1
525,TRANSFER,600.34,77,831.55,231.21,25,1428225.37,1428825.75,0,-1
525,TRANSFER,8819.38,41,597761.06,588941.68,11,1040293.18,1049112.62,0,-1
525,TRANSFER,8036.96,41,588941.68,580904.75,11,1049112.62,1057149.5,0,-1
525,TRANSFER,3616.73,102,3824.93,208.19,83,2273.94,5890.68,0,-1
525,TRANSFER,6753.17,1200,7244.92,491.74,13,895821.75,902574.93,0,-1
525,TRANSFER,680.03,16,910540.81,909860.81,83,5890.68,6570.72,0,-1
525,TRANSFER,104.37,55,86355.78,86251.4,1025,0.0,104.37,0,-1
525,TRANSFER,2587.08,126,8334.91,5747.82,751,0.0,2587.08,0,-1
525,TRANSFER,3996.03,645,4130.43,134.39,1403,0.0,3996.03,0,-1
525,TRANSFER,1323.58,616,1538.81,215.22,9,383679.65,385003.25,0,-1
525,TRANSFER,58.93,114,58.93,0.0,31,694534.25,694593.18,0,-1
525,TRANSFER,5646.54,23,1082803.62,1077157.12,7,484401.25,490047.78,0,-1
526,TRANSFER,1296.73,38,973882.62,972585.87,34,1169959.87,1171256.62,0,-1
526,TRANSFER,5980.07,38,972585.87,966605.81,34,1171256.62,1177236.62,0,-1
526,TRANSFER,9020.61,18,1481849.75,1472829.12,164,178544.37,187564.98,0,-1
526,TRANSFER,680.38,78,1667.61,987.23,329,9958.23,10638.61,0,-1
526,TRANSFER,527.49,214,626.06,98.57,10,852559.06,853086.56,0,-1
526,TRANSFER,4403.73,32,1214837.87,1210434.12,242,197161.64,201565.37,0,-1
526,TRANSFER,923.88,222,2887.78,1963.89,1,227.43,1151.31,0,-1
526,TRANSFER,5513.26,16,909860.81,904347.56,83,6570.72,12083.98,0,-1
526,TRANSFER,4770.99,19,1512054.75,1507283.75,156,179430.46,184201.45,0,-1
526,TRANSFER,119.59,1036,321.76,202.16,32,1210434.12,1210553.75,0,-1
526,TRANSFER,6677.52,9,385003.25,378325.71,96,2258.15,8935.67,0,-1
526,TRANSFER,3245.37,43,593520.81,590275.43,23,1077157.12,1080402.5,0,-1
526,TRANSFER,1688.51,91,11516.3,9827.79,726,169409.35,171097.87,0,-1
526,TRANSFER,5397.21,52,396792.09,391394.87,45,121411.82,126809.04,0,-1
526,TRANSFER,114.68,1397,114.68,0.0,767,0.0,114.68,0,-1
526,TRANSFER,389.36,87,713.79,324.43,40,1184993.25,1185382.62,0,-1
526,TRANSFER,156.57,87,324.43,167.85,40,1185382.62,1185539.12,0,-1
526,TRANSFER,2912.16,57,10835.45,7923.29,246,242528.25,245440.42,0,-1
526,TRANSFER,1912.68,62,128696.53,126783.85,90,656.69,2569.37,0,-1
526,TRANSFER,2237.2,119,3589.2,1352.0,16,904347.56,906584.75,0,-1
526,TRANSFER,4808.23,118,18791.01,13982.78,29,1073215.12,1078023.37,0,-1
526,TRANSFER,2694.37,1403,3996.03,1301.66,645,134.39,2828.76,0,-1
526,TRANSFER,120.38,59,207.05,86.67,456,161145.89,161266.26,0,-1
526,TRANSFER,4903.76,213,7557.79,2654.02,28,814584.25,819488.0,0,-1
526,TRANSFER,6313.46,7,490047.78,483734.31,10,853086.56,859400.06,0,-1
526,TRANSFER,6510.71,64,21273.59,14762.88,83,12083.98,18594.69,0,-1
526,TRANSFER,1036.26,278,1151.45,115.18,31,694593.18,695629.43,0,-1
526,TRANSFER,238.43,226,769.79,531.35,49,293817.03,294055.46,0,-1
526,TRANSFER,121.11,95,234.06,112.95,24,1509924.37,1510045.5,0,-1
526,TRANSFER,210.98,99,604.85,393.86,73,67.79,278.78,0,-1
526,TRANSFER,488.1,121,1138.96,650.86,22,1053681.87,1054169.87,0,-1
526,TRANSFER,301.31,93,626.63,325.32,9,378325.71,378627.03,0,-1
526,TRANSFER,426.08,746,609.44,183.35,15,1334985.25,1335411.37,0,-1
526,TRANSFER,6434.28,65,96657.94,90223.65,119,1352.0,7786.29,0,-1
526,TRANSFER,2097.57,39,702907.31,700809.75,4,0.0,2097.57,0,-1
526,TRANSFER,123.59,73,278.78,155.19,55,86251.4,86375.0,0,-1
526,TRANSFER,155.19,73,155.19,0.0,55,86375.0,86530.18,0,-1
526,TRANSFER,8295.02,40,1185539.12,1177244.12,1026,0.0,8295.02,0,-1
526,TRANSFER,2918.61,75,15532.21,12613.59,541,0.0,2918.61,0,-1
526,TRANSFER,221.48,1320,245.96,24.47,395,31.77,253.26,0,-1
526,TRANSFER,234.71,109,322.64,87.92,991,144963.31,145198.03,0,-1
526,TRANSFER,553.54,1184,1315.64,762.09,66,1543.56,2097.1,0,-1
526,TRANSFER,5863.65,27,1015713.18,1009849.5,36,497293.65,503157.31,0,-1
526,TRANSFER,18.94,761,18.94,0.0,190,157075.54,157094.48,0,-1
526,TRANSFER,90.67,124,90.67,0.0,454,136772.62,136863.29,0,-1
526,TRANSFER,5287.36,79,9204.52,3917.15,77,231.21,5518.58,0,-1
526,TRANSFER,1673.79,48,2880.69,1206.89,8,582883.68,584557.43,0,-1
526,TRANSFER,161.23,106,161.23,0.0,26,1430351.62,1430512.87,0,-1
527,TRANSFER,3259.78,49,294055.46,290795.68,12,1062851.62,1066111.37,0,-1
527,TRANSFER,4521.85,10,859400.06,854878.18,143,146379.03,150900.89,0,-1
527,TRANSFER,6978.19,21,921853.43,914875.25,17,1374180.75,1381159.0,0,-1
527,TRANSFER,6796.62,329,10638.61,3841.98,51,242242.71,249039.34,0,-1
527,TRANSFER,120.5,101,120.5,0.0,76,615.31,735.82,0,-1
